1.90916;-1.84089;-1.14675;-1.72028;1.51883;0.268109;
1.9078;-1.84132;-1.1606;-1.70544;1.52032;0.27088;
1.90636;-1.84197;-1.17425;-1.69054;1.52191;0.273829;
1.90482;-1.84284;-1.1877;-1.67558;1.52359;0.276958;
1.90321;-1.84394;-1.20095;-1.66057;1.52537;0.280264;
1.919;-1.801;-1.254;-1.657;1.508;0.248;
1.91559;-1.8067;-1.26273;-1.64116;1.51175;0.254971;
1.91235;-1.81211;-1.271;-1.62613;1.51531;0.261585;
1.90929;-1.81723;-1.27884;-1.61191;1.51868;0.267841;
1.9064;-1.82206;-1.28622;-1.5985;1.52186;0.27374;
1.90369;-1.82659;-1.29316;-1.58591;1.52484;0.279281;
1.90115;-1.83083;-1.29964;-1.57412;1.52764;0.284465;
1.89879;-1.83478;-1.30569;-1.56316;1.53023;0.289291;
1.8966;-1.83844;-1.31128;-1.553;1.53264;0.29376;
1.89459;-1.8418;-1.31643;-1.54366;1.53485;0.297871;
1.89275;-1.84488;-1.32113;-1.53513;1.53687;0.301625;
1.89109;-1.84765;-1.32538;-1.52741;1.5387;0.305021;
1.8896;-1.85014;-1.32918;-1.5205;1.54034;0.30806;
1.88829;-1.85233;-1.33254;-1.51441;1.54178;0.310741;
1.88715;-1.85423;-1.33544;-1.50913;1.54303;0.313065;
1.88619;-1.85584;-1.33791;-1.50466;1.54409;0.315031;
1.8854;-1.85716;-1.33992;-1.501;1.54496;0.31664;
1.88479;-1.85818;-1.34149;-1.49816;1.54563;0.317891;
1.88435;-1.85891;-1.34261;-1.49613;1.54611;0.318785;
1.88409;-1.85935;-1.34328;-1.49491;1.5464;0.319321;
1.849;-1.918;-1.433;-1.332;1.585;0.391;
1.85126;-1.9121;-1.42463;-1.34764;1.58119;0.383159;
1.85103;-1.90609;-1.41741;-1.36205;1.57747;0.373938;
1.84831;-1.89998;-1.41135;-1.37523;1.57384;0.363334;
1.84311;-1.89376;-1.40645;-1.38718;1.57029;0.35135;
1.83542;-1.88744;-1.4027;-1.39791;1.56683;0.337984;
1.82525;-1.88101;-1.40011;-1.40741;1.56345;0.323238;
1.81259;-1.87448;-1.39868;-1.41568;1.56016;0.307109;
1.79744;-1.86784;-1.3984;-1.42272;1.55696;0.2896;
1.77981;-1.8611;-1.39928;-1.42854;1.55384;0.270709;
1.75969;-1.85425;-1.40131;-1.43312;1.55081;0.250438;
1.73708;-1.8473;-1.4045;-1.43649;1.54787;0.228784;
1.71199;-1.84024;-1.40885;-1.43862;1.54501;0.20575;
1.68441;-1.83308;-1.41435;-1.43953;1.54224;0.181334;
1.65435;-1.82581;-1.42101;-1.43921;1.53955;0.155537;
1.6218;-1.81844;-1.42883;-1.43766;1.53695;0.128359;
1.58676;-1.81096;-1.4378;-1.43488;1.53444;0.0998;
1.54924;-1.80338;-1.44793;-1.43088;1.53201;0.0698594;
1.50923;-1.79569;-1.45921;-1.42565;1.52967;0.0385375;
1.46673;-1.7879;-1.47165;-1.41919;1.52742;0.00583437;
1.919;-1.801;-1.254;-1.657;1.508;0.248;
1.82385;-1.79096;-1.29096;-1.6246;1.50761;0.187557;
1.7303;-1.78092;-1.32723;-1.59309;1.50722;0.13103;
1.63834;-1.7709;-1.36282;-1.56249;1.50685;0.0784175;
1.54799;-1.76089;-1.39772;-1.53278;1.50649;0.02972;
1.45923;-1.75089;-1.43194;-1.50397;1.50614;-0.0150625;
1.37208;-1.7409;-1.46547;-1.47606;1.5058;-0.05593;
1.28652;-1.73093;-1.49832;-1.44904;1.50548;-0.0928825;
1.20256;-1.72096;-1.53048;-1.42292;1.50516;-0.12592;
1.1202;-1.71101;-1.56196;-1.3977;1.50486;-0.155043;
1.03944;-1.70106;-1.59275;-1.37338;1.50456;-0.18025;
0.960274;-1.69113;-1.62286;-1.34995;1.50428;-0.201542;
0.88271;-1.68121;-1.65228;-1.32742;1.50401;-0.21892;
0.806744;-1.6713;-1.68102;-1.30579;1.50375;-0.232382;
0.732377;-1.6614;-1.70907;-1.28505;1.5035;-0.24193;
0.659609;-1.65152;-1.73644;-1.26522;1.50327;-0.247563;
0.58844;-1.64164;-1.76312;-1.24628;1.50304;-0.24928;
0.518869;-1.63178;-1.78912;-1.22824;1.50283;-0.247082;
0.450897;-1.62192;-1.81443;-1.21109;1.50262;-0.24097;
0.384524;-1.61208;-1.83906;-1.19485;1.50243;-0.230943;
0;-1.6;-2;-1;1.5;-1;
-0.032;-1.5904;-2.0099;-1.00305;1.50005;-0.9058;
-0.064;-1.5808;-2.0198;-1.0061;1.5001;-0.8116;
-0.096;-1.5712;-2.0297;-1.00915;1.50015;-0.7174;
-0.128;-1.5616;-2.0396;-1.0122;1.5002;-0.6232;
-0.16;-1.552;-2.0495;-1.01525;1.50025;-0.529;
-0.192;-1.5424;-2.0594;-1.0183;1.5003;-0.4348;
-0.224;-1.5328;-2.0693;-1.02135;1.50035;-0.3406;
-0.256;-1.5232;-2.0792;-1.0244;1.5004;-0.2464;
-0.288;-1.5136;-2.0891;-1.02745;1.50045;-0.1522;
-0.32;-1.504;-2.099;-1.0305;1.5005;-0.058;
-0.352;-1.4944;-2.1089;-1.03355;1.50055;0.0362;
-0.384;-1.4848;-2.1188;-1.0366;1.5006;0.1304;
-0.416;-1.4752;-2.1287;-1.03965;1.50065;0.2246;
-0.448;-1.4656;-2.1386;-1.0427;1.5007;0.3188;
-0.48;-1.456;-2.1485;-1.04575;1.50075;0.413;
-0.512;-1.4464;-2.1584;-1.0488;1.5008;0.5072;
-0.544;-1.4368;-2.1683;-1.05185;1.50085;0.6014;
-0.576;-1.4272;-2.1782;-1.0549;1.5009;0.6956;
-0.608;-1.4176;-2.1881;-1.05795;1.50095;0.7898;
